ZIP,ZCTA
79245,79245
79261,79261
76436,76436
76457,76457
76531,76531
76565,76565
79040,79040
79062,79062
79081,79081
79225,79225
79252,79252
77374,77374
77376,77376
77519,77519
77585,77585
77625,77625
77656,77656
77657,77657
77659,77659
77663,77663
77001,77026
77002,77002
77003,77003
77004,77004
77005,77005
77006,77006
77007,77007
77008,77008
77009,77009
77010,77010
77011,77011
77012,77012
77013,77013
77014,77014
77015,77015
77016,77016
77017,77017
77018,77018
77019,77019
77020,77020
77021,77021
77022,77022
77023,77023
77024,77024
77025,77025
77026,77026
77027,77027
77028,77028
77029,77029
77030,77030
77031,77031
77032,77032
77033,77033
77034,77034
77035,77035
77036,77036
77037,77037
77038,77038
77039,77039
77040,77040
77041,77041
77042,77042
77043,77043
77044,77044
77045,77045
77046,77046
77047,77047
77048,77048
77049,77049
77050,77050
77051,77051
77052,77002
77053,77053
77054,77054
77055,77055
77056,77056
77057,77057
77058,77058
77059,77059
77060,77060
77061,77061
77062,77062
77063,77063
77064,77064
77065,77065
77066,77066
77067,77067
77068,77068
77069,77069
77070,77070
77071,77071
77072,77072
77073,77073
77074,77074
77075,77075
77076,77076
77077,77077
77078,77078
77079,77079
77080,77080
77081,77081
77082,77082
77083,77083
77084,77084
77085,77085
77086,77086
77087,77087
77088,77088
77089,77089
77090,77090
77091,77091
77092,77092
77093,77093
77094,77094
77095,77095
77096,77096
77098,77098
77099,77099
77201,77201
77202,77018
77203,77002
77204,77018
77205,77018
77206,77018
77207,77018
77208,77002
77209,77002
77210,77002
77212,77002
77213,77018
77215,77018
77216,77018
77217,77018
77218,77018
77219,77018
77220,77018
77221,77018
77222,77018
77223,77018
77224,77018
77225,77018
77226,77018
77227,77018
77228,77018
77229,77018
77230,77018
77231,77018
77233,77018
77234,77018
77235,77018
77236,77018
77237,77018
77238,77018
77240,77018
77241,77018
77242,77018
77243,77018
77244,77018
77245,77018
77248,77018
77249,77018
77251,77018
77252,77002
77253,77002
77254,77018
77255,77018
77256,77018
77257,77018
77258,77018
77259,77018
77261,77018
77262,77018
77263,77018
77265,77018
77266,77018
77267,77018
77268,77018
77269,77018
77270,77018
77271,77018
77272,77018
77273,77018
77274,77018
77275,77018
77277,77018
77279,77018
77280,77018
77282,77018
77284,77018
77287,77018
77288,77018
77289,77018
77290,77018
77291,77018
77292,77003
77293,77018
77297,77002
77299,77018
77315,77018
77325,77345
77336,77336
77337,77375
77338,77338
77339,77339
77345,77345
77346,77346
77347,77338
77373,77373
77375,77375
77377,77377
77379,77379
77382,77382
77383,77373
77388,77388
77389,77389
77391,77373
77396,77396
77401,77401
77402,77018
77410,77429
77411,77072
77413,77094
77429,77429
77433,77433
77447,77447
77449,77449
77450,77450
77491,77493
77492,77493
77493,77493
77494,77494
77501,77506
77502,77502
77503,77503
77504,77504
77505,77505
77506,77506
77507,77507
77508,77058
77520,77520
77521,77521
77522,77520
77530,77530
77532,77532
77536,77536
77547,77547
77562,77562
77571,77571
77572,77571
77586,77586
77587,77587
77598,77598
75642,75642
75650,75650
75651,75651
75659,75692
75661,75661
75670,75670
75671,75670
75672,75672
75688,75672
75692,75692
75694,75672
79018,79018
79044,79044
76388,76388
79521,79521
79539,79539
79544,79544
79547,79547
79548,79548
78610,78610
78619,78619
78620,78620
78640,78640
78666,78666
78667,78619
78676,78676
79014,79014
75124,75124
75143,75143
75148,75148
75163,75163
75751,75751
75752,75752
75756,75756
75758,75758
75770,75770
75778,75778
75782,75770
78501,78501
78502,78539
78503,78503
78504,78504
78505,78501
78516,78516
78537,78537
78538,78538
78539,78539
78540,78539
78541,78541
78542,78542
78543,78543
78549,78549
78557,78557
78558,78558
78560,78560
78562,78562
78563,78563
78565,78565
78570,78570
78572,78572
78573,78573
78576,78576
78577,78577
78579,78579
78589,78589
78595,78595
78596,78596
78599,78596
76055,76055
76621,76621
76622,76622
76627,76627
76628,76628
76631,76631
76636,76636
76645,76645
76648,76648
76650,76650
76660,76660
76666,76666
76673,76673
76676,76676
76692,76692
79313,79313
79336,79336
79338,79336
79353,79353
79358,79358
79367,79367
79372,79372
79380,79380
76035,76035
76048,76048
76049,76049
76462,76462
76467,76433
76476,76476
75420,75420
75431,75431
75433,75433
75437,75437
75471,75471
75478,75478
75481,75481
75482,75482
75483,75482
75835,75835
75844,75844
75847,75847
75849,75849
75851,75851
75858,75858
79511,79511
79720,79720
79721,79720
79733,79733
79748,79748
79837,79837
79839,79839
79847,79847
79851,79851
75135,75135
75401,75401
75402,75402
75403,75401
75404,75402
75422,75422
75423,75423
75428,75428
75429,75428
75453,75453
75458,75442
75474,75474
75496,75496
79007,79007
79008,79007
79036,79036
79078,79078
79083,79083
76930,76930
76941,76941
76427,76427
76458,76458
76459,76459
76486,76486
77957,77957
77961,77961
77962,77962
77969,77969
77970,77970
77971,77971
77991,77991
75951,75951
75956,75956
77612,77612
77615,77615
79734,79734
79854,79854
77613,77613
77619,77619
77622,77622
77627,77627
77629,77629
77640,77640
77641,77705
77642,77642
77643,77642
77651,77651
77655,77655
77701,77701
77702,77702
77703,77703
77704,77706
77705,77705
77706,77706
77707,77707
77708,77708
77710,77701
77713,77713
77720,77701
77725,77701
77726,77713
78360,78361
78361,78361
78332,78332
78333,78332
78342,78342
78372,78372
78375,78375
78383,78383
76009,76009
76028,76028
76031,76031
76033,76033
76044,76044
76050,76050
76058,76058
76059,76059
76061,76061
76084,76084
76093,76093
76097,76028
79501,79501
79503,79503
79520,79520
79525,79525
79533,79533
79553,79553
78111,78118
78113,78113
78116,78116
78117,78117
78118,78118
78119,78119
78144,78144
78151,78151
75114,75114
75118,75142
75126,75126
75142,75142
75147,75147
75156,75156
75157,75157
75158,75158
75160,75160
75161,75161
78004,78004
78006,78006
78013,78013
78027,78027
78074,78006
78338,78338
78385,78385
79518,79518
79528,79528
78010,78010
78024,78024
78025,78025
78028,78028
78029,78029
78058,78058
76849,76849
76854,76854
76874,76874
79236,79236
78832,78832
78363,78363
78364,78363
78379,78379
76363,76363
76371,76371
79505,79505
79529,79529
75411,75411
75416,75416
75421,75421
75425,75411
75434,75435
75435,75435
75460,75460
75461,75460
75462,75462
75468,75468
75470,75470
75473,75473
75477,75477
75486,75486
79031,79031
79064,79064
79082,79082
79312,79312
79326,79326
79339,79339
79369,79369
79371,79371
76539,76539
76550,76550
76824,76824
76853,76853
78001,78001
78014,78014
78019,78019
78021,78021
77964,77964
77975,77975
77984,77984
77986,77964
77987,77987
77995,77995
77853,77853
78942,78942
78947,78947
78948,78948
75831,75831
75833,75833
75846,75846
75850,75850
75855,75855
77850,75831
77855,77855
77865,77865
77871,77871
77327,77327
77328,77328
77368,77368
77369,77369
77533,77533
77535,77535
77538,77538
77561,77561
77564,77564
77575,77575
77582,77575
76635,76635
76642,76642
76653,76653
76667,76667
76678,76678
76686,76686
76687,76687
79005,79005
79024,79024
79034,79034
79046,79046
79056,79056
78022,78022
78060,78060
78071,78071
78075,78075
78350,78368
76831,76831
76885,76885
78607,78607
78609,78609
78639,78639
78643,78643
78657,78657
78672,78672
79754,79754
79329,79329
79350,79350
79363,79363
79364,79364
79366,79366
79382,79382
79401,79401
79402,79401
79403,79403
79404,79404
79406,79406
79407,79407
79408,79407
79409,79401
79410,79410
79411,79411
79412,79412
79413,79413
79414,79414
79415,79415
79416,79416
79423,79423
79424,79424
79430,79403
79452,79403
79453,79401
79457,79401
79464,79382
79490,79403
79491,79403
79493,79403
79499,79403
79351,79351
79373,79373
79381,79381
79383,79381
76825,76825
76836,76836
76852,76852
76858,76858
76872,76872
76887,76887
76524,76524
76557,76557
76624,76624
76630,76630
76633,76633
76638,76638
76640,76640
76643,76643
76654,76654
76655,76655
76657,76657
76664,76664
76682,76682
76684,76640
76691,76691
76701,76701
76702,76701
76703,76710
76704,76704
76705,76705
76706,76706
76707,76707
76708,76708
76710,76710
76711,76711
76712,76712
76714,76710
76715,76710
76716,76710
76797,76710
76798,76798
76799,76707
78007,78007
78072,78072
75852,75852
77864,77864
77872,77872
75564,75657
75657,75657
79749,79749
79782,79782
79783,79783
76820,76820
76842,76842
76856,76856
76869,76869
77404,77414
77414,77414
77415,77415
77419,77419
77428,77428
77440,77440
77456,77456
77457,77457
77458,77458
77465,77465
77468,77468
77482,77482
77483,77483
78852,78852
78853,78852
78860,78860
78877,78877
78009,78009
78016,78016
78039,78039
78056,78056
78059,78059
78066,78066
78850,78850
78861,78861
78886,78886
76841,76841
76848,76848
76859,76859
79701,79701
79702,79706
79703,79703
79704,79706
79705,79705
79706,79706
79707,79707
79708,79706
79710,79706
79711,79701
79712,79706
76518,76518
76519,76519
76520,76520
76523,76523
76556,76556
76567,76567
76577,76577
77857,77857
76844,76844
76864,76864
76870,76870
76880,76844
79512,79512
79532,79532
79565,79565
76230,76230
76239,76239
76251,76251
76255,76255
76261,76261
76265,76265
76270,76270
77301,77301
77302,77302
77303,77303
77304,77304
77305,77302
77306,77306
77316,77316
77318,77318
77333,77316
77353,77354
77354,77354
77355,77355
77356,77356
77357,77357
77362,77362
77365,77365
77372,77372
77378,77378
77380,77380
77381,77381
77384,77384
77385,77385
77386,77386
77387,77386
77393,77301
79013,79013
79029,79029
79058,79058
79086,79086
75568,75568
75571,75571
75636,75686
75638,75638
75668,75668
79234,79234
79244,79244
79256,79256
75760,75760
75788,75788
75937,75937
75943,75943
75944,75944
75946,75946
75958,75961
75961,75961
75962,75962
75963,75964
75964,75964
75965,75965
75978,75978
75102,75102
75105,75105
75109,75109
75110,75110
75144,75144
75151,75110
75153,75153
76626,76626
76639,76639
76641,76641
76679,76679
76681,76681
75928,75928
75932,75932
75933,75933
75966,75966
75977,75977
77614,77614
79506,79506
79535,79535
79537,79537
79545,79545
79556,79556
78330,78330
78339,78339
78343,78343
78347,78415
78351,78351
78373,78373
78380,78380
78401,78401
78402,78402
78403,78406
78404,78404
78405,78405
78406,78406
78407,78407
78408,78408
78409,78409
78410,78410
78411,78411
78412,78412
78413,78413
78414,78414
78415,78415
78416,78416
78417,78417
78418,78418
78419,78419
78426,78406
78427,78401
78460,78401
78463,78406
78465,78406
78466,78406
78467,78406
78468,78406
78469,78406
78472,78380
78480,78406
79033,79033
79070,79070
79093,79093
79001,79001
79010,79010
79092,79092
79098,79098
77611,77611
77626,77632
77630,77630
77631,77630
77632,77632
77639,77630
77662,77662
77670,77662
76067,76067
76068,76067
76449,76449
76453,76453
76463,76463
76472,76472
76475,76475
76484,76484
75631,75631
75633,75633
75637,75633
75639,75639
75643,75643
75669,75669
75685,75639
76008,76008
76066,76066
76082,76082
76085,76085
76086,76086
76087,76087
76088,76088
76098,76020
76439,76066
76485,76088
76487,76487
76490,76490
79009,79009
79035,79035
79053,79053
79325,79325
79730,79730
79735,79735
79740,79752
79743,79743
79744,79744
79781,79781
75934,75934
75939,75939
75960,75960
77326,77326
77332,77351
77335,77335
77350,77350
77351,77351
77360,77360
77399,77351
79012,79012
79101,79101
79102,79102
79103,79103
79104,79104
79105,79105
79106,79106
79107,79107
79108,79108
79111,79111
79116,79124
79117,79108
79120,79104
79124,79124
79159,79107
79166,79103
79168,79103
79172,79103
79174,79103
79178,79109
79185,79103
79189,79103
79843,79843
79845,79845
79846,79846
75410,75410
75440,75440
75472,75472
79015,79015
79016,79016
79091,79091
79109,79109
79110,79110
79114,79118
79118,79118
79119,79119
79121,79121
76932,76932
78833,78833
78873,78873
78879,78879
75412,75412
75417,75417
75426,75426
75436,75436
75550,75550
75554,75554
79718,79718
79770,79770
79772,79772
79780,79780
79785,79785
79786,79718
77950,77950
77990,77990
78340,78340
78377,78377
78393,78393
79059,79059
76629,76629
77837,77837
77856,77856
77859,77859
77867,77867
77870,77856
77882,77859
75032,75032
75087,75087
75132,75132
75189,75189
76821,76821
76861,76861
76865,76865
76875,76875
79566,79566
79567,79567
75652,75652
75653,75652
75654,75654
75658,75684
75666,75662
75667,75667
75680,75681
75681,75681
75682,75682
75684,75684
75687,75654
75689,75684
75691,75691
75930,75930
75931,75931
75948,75948
75959,75959
75968,75968
75929,75929
75972,75972
77331,77331
77359,77359
77364,77364
77371,77371
78335,78335
78336,78336
78352,78352
78359,78359
78362,78362
78368,78368
78370,78370
78374,78374
78387,78387
78390,78390
76832,76832
76871,76871
76877,76877
76936,76936
79516,79526
79517,79517
79526,79526
79527,79527
79549,79549
79550,79549
76430,76430
76464,76464
75935,75935
75954,75954
75973,75973
75974,75974
75975,75975
73960,73949
79084,79084
75701,75701
75702,75702
75703,75703
75704,75704
75705,75705
75706,75706
75707,75707
75708,75708
75709,75709
75710,75702
75711,75702
75712,75706
75713,75706
75750,75750
75757,75757
75762,75762
75771,75771
75789,75789
75791,75791
75792,75792
75798,75706
75799,75706
76043,76043
76070,76070
76077,76077
78536,78536
78545,78545
78547,78582
78548,78548
78582,78582
78584,78584
78585,78585
78588,78588
78591,78591
76424,76424
76429,76429
76951,76951
79502,79502
79540,79540
76950,76950
79042,79042
79052,79052
79088,79088
76001,76001
76002,76002
76003,76112
76004,76010
76005,76111
76006,76006
76007,76111
76010,76010
76011,76011
76012,76012
76013,76013
76014,76014
76015,76015
76016,76016
76017,76017
76018,76018
76019,76010
76020,76020
76021,76021
76022,76022
76034,76034
76036,76036
76039,76039
76040,76040
76051,76051
76052,76052
76053,76053
76054,76054
76060,76060
76063,76063
76092,76092
76094,76111
76095,76021
76096,76111
76099,76051
76101,76111
76102,76102
76103,76103
76104,76104
76105,76105
76106,76106
76107,76107
76108,76108
76109,76109
76110,76110
76111,76111
76112,76112
76113,76111
76114,76114
76115,76115
76116,76116
76117,76117
76118,76118
76119,76119
76120,76120
76121,76111
76122,76111
76123,76123
76124,76111
76126,76126
76127,76127
76129,76129
76130,76111
76131,76131
76132,76132
76133,76133
76134,76134
76135,76135
76136,76111
76137,76137
76140,76140
76147,76111
76148,76148
76150,76111
76155,76155
76161,76111
76162,76111
76163,76111
76164,76164
76166,76102
76177,76177
76179,76179
76180,76180
76181,76111
76182,76182
76185,76111
76190,76104
76191,76111
76192,76111
76193,76111
76195,76104
76196,76111
76197,76111
76198,76111
76199,76111
76244,76244
76248,76248
79508,79508
79530,79530
79536,79536
79541,79541
79561,79561
79562,79562
79563,79563
79601,79601
79602,79602
79603,79603
79604,79602
79605,79605
79606,79606
79607,79607
79608,79602
79697,79602
79698,79601
79699,79699
78851,78851
79848,79848
79316,79316
79345,79345
79378,79378
76483,76483
76491,76491
75455,75455
75456,75455
75493,75493
75558,75558
76886,76861
76901,76901
76902,76903
76903,76903
76904,76904
76905,76905
76906,76903
76908,76908
76909,76903
76934,76934
76935,76935
76939,76939
76940,76940
76955,76955
76957,76957
76958,76958
73301,78731
73344,78731
78617,78617
78645,78645
78651,78731
78652,78652
78653,78653
78660,78660
78669,78669
78691,78660
78701,78701
78702,78702
78703,78703
78704,78704
78705,78705
78708,78731
78709,78731
78710,78757
78711,78731
78712,78712
78713,78701
78714,78701
78715,78701
78716,78733
78718,78731
78719,78719
78720,78731
78721,78721
78722,78722
78723,78723
78724,78724
78725,78725
78726,78726
78727,78727
78728,78728
78730,78730
78731,78731
78732,78732
78733,78733
78734,78734
78735,78735
78736,78736
78737,78737
78738,78738
78739,78739
78741,78741
78742,78742
78744,78744
78745,78745
78746,78746
78747,78747
78748,78748
78749,78749
78750,78750
78751,78751
78752,78752
78753,78753
78754,78754
78755,78731
78756,78756
78757,78757
78758,78758
78759,78759
78760,78731
78761,78731
78762,78731
78763,78653
78764,78660
78765,78731
78766,78701
78767,78701
78768,78701
78769,78731
78772,78731
78773,78731
78774,78731
78778,78731
78779,78731
78783,78731
78799,78701
75834,75926
75845,75845
75856,75856
75862,75862
75865,75845
75926,75926
75936,75936
75938,75938
75942,75942
75979,75979
75990,75979
77616,77616
77624,77624
77660,77660
77664,77664
75640,75640
75644,75644
75645,75645
75683,75683
75755,75755
75797,75755
79752,79752
79755,79755
79778,79778
78801,78801
78802,78802
78838,78838
78870,78870
78881,78881
78884,78884
78837,78837
78840,78840
78841,78840
78842,78840
78843,78843
78847,78840
78871,78871
75103,75103
75117,75117
75127,75127
75140,75140
75169,75169
75754,75754
75790,75790
77901,77901
77902,77976
77903,77901
77904,77904
77905,77905
77951,77951
77968,77968
77973,77973
77976,77976
77977,77977
77988,77988
77320,77320
77334,77334
77340,77340
77341,77340
77342,77342
77343,77340
77344,77340
77348,77340
77349,77340
77358,77358
77367,77367
77423,77423
77445,77445
77446,77446
77466,77466
77484,77484
79719,79719
79742,79742
79756,79756
79777,79777
79788,79788
77426,77426
77833,77833
77834,77833
77835,77835
77880,77880
78040,78040
78041,78041
78042,78041
78043,78043
78044,78044
78045,78045
78046,78046
78344,78344
78369,78369
78371,78371
77420,77420
77432,77432
77435,77435
77436,77436
77437,77437
77443,77443
77448,77448
77453,77453
77454,77454
77455,77455
77467,77467
77488,77488
79003,79003
79011,79011
79061,79061
79079,79079
79096,79096
76301,76301
76302,76302
76305,76305
76306,76306
76307,76301
76308,76308
76309,76309
76310,76310
76311,76311
76354,76354
76360,76360
76367,76367
76369,76367
76364,76364
76373,76373
76384,76384
76385,76384
79247,79247
78561,78561
78569,78569
78574,78574
78580,78580
78590,78590
78594,78594
78598,78598
76527,76527
76530,76530
76537,76537
76573,76573
76574,76574
76578,76578
78613,78613
78615,78615
78626,78626
78627,78626
78628,78628
78630,78613
78633,78633
78634,78634
78641,78641
78642,78642
78646,78641
78664,78664
78665,78665
78673,78626
78674,78626
78680,78626
78681,78681
78682,78626
78683,78626
78717,78717
78729,78729
78114,78114
78121,78121
78143,78143
78147,78147
78160,78160
78161,78161
79745,79745
79789,79789
76023,76023
76071,76071
76073,76073
76078,76078
76225,76225
76234,76234
76246,76234
76267,76234
76426,76426
76431,76431
75444,75773
75494,75494
75497,75497
75765,75765
75773,75773
75783,75783
79323,79323
79355,79355
79376,79376
76372,76372
76374,76374
76450,76450
76460,76460
76481,76481
78067,78067
78076,78076
78564,78564
78829,78829
78839,78839
78872,78872
84713,84713
84731,84731
84751,84751
84752,84752
84301,84301
84302,84302
84306,84306
84307,84307
84309,84309
84311,84311
84312,84312
84313,84313
84314,84314
84316,84316
84324,84324
84329,84329
84330,84330
84331,84331
84334,84334
84336,84336
84337,84337
84340,84340
84304,84304
84305,84305
84308,84308
84318,84318
84319,84319
84320,84320
84321,84321
84322,84339
84323,84321
84325,84325
84326,84326
84327,84327
84328,84328
84332,84332
84333,84333
84335,84335
84338,84338
84339,84339
84341,84341
84501,84501
84520,84520
84526,84526
84529,84529
84539,84539
84542,84542
84023,84023
84046,84046
84010,84010
84011,84010
84014,84014
84015,84015
84016,84015
84025,84025
84037,84037
84040,84040
84041,84041
84054,84054
84056,84056
84075,84075
84087,84087
84089,84015
84001,84001
84002,84002
84007,84007
84021,84021
84027,84027
84031,84031
84051,84051
84052,84052
84053,84053
84066,84066
84072,84072
84073,84073
84513,84513
84516,84516
84518,84518
84521,84521
84522,84522
84523,84523
84525,84525
84528,84528
84537,84537
84712,84712
84716,84716
84718,84718
84726,84726
84735,84735
84736,84736
84759,84759
84764,84764
84776,84776
84515,84515
84532,84532
84540,84540
84714,84714
84719,84719
84720,84720
84721,84721
84742,84742
84753,84753
84756,84756
84760,84760
84761,84761
84772,84772
84628,84628
84639,84639
84645,84645
84648,84648
84710,84710
84729,84729
84741,84741
84755,84755
84758,84758
84762,84762
84624,84624
84631,84631
84635,84635
84636,84636
84637,84637
84638,84638
84640,84640
84644,84637
84649,84649
84656,84656
84728,84728
84018,84018
84050,84050
84723,84723
84732,84732
84740,84740
84743,84743
84750,84750
84028,84028
84038,84038
84064,84064
84086,84086
84006,84006
84009,84095
84020,84020
84044,84044
84047,84047
84065,84065
84070,84070
84081,84081
84084,84084
84088,84088
84090,84123
84091,84123
84092,84092
84093,84093
84094,84094
84095,84095
84096,84096
84101,84101
84102,84102
84103,84103
84104,84104
84105,84105
84106,84106
84107,84107
84108,84108
84109,84109
84110,84123
84111,84111
84112,84112
84113,84113
84114,84123
84115,84115
84116,84116
84117,84117
84118,84118
84119,84119
84120,84120
84121,84121
84122,84123
84123,84123
84124,84124
84125,84123
84126,84123
84127,84123
84128,84128
84129,84118
84130,84123
84131,84123
84132,84103
84133,84111
84134,84123
84136,84111
84138,84111
84139,84111
84141,84123
84143,84103
84145,84123
84147,84111
84148,84113
84150,84123
84151,84123
84152,84111
84157,84123
84158,84108
84165,84123
84170,84123
84171,84123
84180,84180
84184,84118
84189,84111
84190,84123
84199,84104
84510,84534
84511,84511
84512,84512
84530,84530
84531,84531
84533,84533
84534,84534
84535,84535
84536,84536
84621,84621
84622,84622
84623,84623
84627,84627
84629,84629
84630,84630
84632,84632
84634,84634
84642,84642
84643,84643
84646,84646
84647,84647
84662,84662
84665,84665
84667,84667
84620,84620
84652,84652
84654,84654
84657,84657
84701,84701
84711,84711
84724,84724
84730,84730
84739,84739
84744,84744
84754,84754
84766,84766
84017,84017
84024,84024
84033,84033
84036,84036
84055,84055
84060,84060
84061,84061
84068,84060
84098,84098
84022,84022
84029,84029
84034,84034
84069,84069
84071,84071
84074,84074
84080,84080
84083,84083
84008,84078
84026,84026
84035,84035
84039,84039
84063,84063
84076,84076
84078,84078
84079,84078
84085,84085
84003,84003
84004,84004
84005,84005
84013,84013
84042,84042
84043,84043
84045,84045
84057,84057
84058,84058
84059,84663
84062,84062
84097,84097
84601,84601
84602,84062
84603,84606
84604,84604
84605,84663
84606,84606
84626,84626
84633,84633
84651,84651
84653,84653
84655,84655
84660,84660
84663,84663
84664,84664
84032,84032
84049,84049
84082,84082
84722,84722
84725,84725
84733,84733
84737,84737
84738,84738
84745,84745
84746,84746
84757,84757
84763,84763
84765,84765
84767,84767
84770,84770
84771,84770
84774,84774
84779,84779
84780,84780
84781,84781
84782,84782
84783,84783
84784,84784
84790,84790
84791,84770
84715,84715
84734,84734
84747,84747
84749,84749
84773,84773
84775,84775
84067,84067
84201,84404
84244,84404
84310,84310
84315,84315
84317,84317
84401,84401
84402,84404
84403,84403
84404,84404
84405,84405
84407,84404
84408,84403
84409,84404
84412,84404
84414,84414
84415,84404
23301,23301
23302,23302
23303,23303
23306,23306
23308,23308
23336,23336
23337,23337
23341,23306
23345,23306
23356,23356
23357,23357
23358,23358
23359,23359
23389,23389
23395,23395
23396,23416
23399,23442
23401,23401
23404,23418
23407,23407
23409,23409
23410,23410
23412,23421
23414,23414
23415,23415
23416,23416
23417,23417
23418,23418
23420,23420
23421,23421
23422,23422
23423,23423
23426,23426
23427,23427
23440,23440
23441,23441
23442,23442
23480,23480
23483,23415
23488,23488
22901,22901
22909,22911
22911,22911
22924,22903
22931,22931
22932,22932
22936,22936
22937,22937
22940,22940
22943,22943
22945,22901
22946,22946
22947,22947
22959,22959
22987,22901
24562,24562
24590,24590
24422,24422
24448,24448
24457,24457
24474,24474
23002,23002
23083,23083
23105,23002
24521,24521
24533,24553
24572,24572
24574,24574
24595,24595
23939,23958
23958,23958
24522,24522
24593,24593
22201,22201
22202,22202
22203,22203
22204,22204
22205,22205
22206,22206
22207,22207
22209,22209
22210,22203
22211,22211
22212,22203
22213,22213
22214,22214
22215,22203
22216,22203
22217,22203
22219,22203
22225,22203
22226,22201
22227,22203
22230,22203
22240,22202
22241,22203
22242,22202
22243,22202
22244,22202
22245,22202
22246,22203
22843,22843
22939,22939
22952,22952
24411,24411
24421,24421
24430,24430
24431,24431
24432,24432
24437,24437
24440,24440
24459,24459
24463,24401
24467,24467
24469,24431
24476,24476
24477,24477
24479,24479
24482,24482
24485,24485
24486,24486
24412,24412
24445,24445
24460,24460
24484,24484
24487,24487
24095,24095
24101,24101
24104,24104
24121,24121
24122,24122
24174,24174
24178,24179
24526,24526
24536,24536
24551,24551
24556,24556
24570,24570
24314,24314
24315,24315
24318,24318
24366,24366
24019,24019
24050,24066
24064,24064
24066,24066
24077,24077
24083,24083
24085,24085
24090,24090
24130,24130
24175,24175
24438,24085
23821,23821
23843,23843
23845,23845
23856,23856
23857,23857
23868,23868
23873,23920
23876,23876
23887,23887
23889,23889
23893,23893
23920,23920
24239,24239
24603,24603
24614,24614
24620,24620
24624,24631
24627,24614
24628,24628
24631,24631
24634,24634
24639,24639
24646,24646
24647,24639
24656,24656
24657,24657
24658,24614
23004,23004
23123,23123
23921,23921
23936,23936
24513,24588
24517,24517
24528,24528
24538,24538
24550,24550
24554,24554
24569,24569
24571,24571
24576,24588
24588,24588
22427,22427
22428,22427
22446,22580
22501,22546
22514,22514
22535,22535
22538,22538
22546,22546
22552,22427
22580,22580
24317,24317
24325,24325
24328,24328
24343,24343
24351,24351
24352,24352
24381,24381
23030,23030
23147,23140
23923,23923
23934,23934
23937,23937
23947,23947
23959,23959
23962,23962
23963,23963
23964,23964
23967,23967
23976,23976
23112,23112
23113,23113
23114,23114
23120,23120
23234,23234
23235,23235
23236,23236
23237,23237
23297,23832
23831,23831
23832,23832
23836,23836
23838,23838
22611,22611
22620,22620
22646,22646
22663,22663
24127,24127
24131,24131
22701,22701
22713,22713
22714,22714
22718,22718
22724,22724
22726,22726
22729,22729
22733,22733
22735,22735
22736,22736
22737,22737
22741,22741
23027,23027
23040,23040
24217,24217
24220,24220
24226,24226
24228,24228
24256,24256
24269,24269
24272,24272
24607,24607
23822,23840
23830,23830
23833,23833
23840,23840
23841,23841
23850,23850
23872,23872
23885,23885
23894,23894
22436,22436
22437,22437
22438,22438
22454,22454
22476,22476
22504,22504
22509,22509
22560,22560
23115,23115
20120,20120
20121,20121
20122,22032
20124,20124
20151,20151
20153,22032
20170,20170
20171,20171
20172,20170
20190,20190
20191,20191
20192,22032
20194,20194
20195,22032
20196,22032
22003,22003
22009,22032
22015,22015
22027,22027
22032,22032
22033,22033
22034,22032
22035,22035
22036,22306
22037,22032
22039,22039
22041,22041
22042,22042
22043,22043
22044,22044
22060,22060
22066,22066
22067,22102
22079,22079
22081,22031
22082,22042
22095,20170
22096,22032
22101,22101
22102,22102
22103,22032
22106,22101
22107,22101
22108,22101
22109,22101
22116,22042
22118,22032
22119,22032
22121,22309
22122,22079
22124,22124
22150,22150
22151,22151
22152,22152
22153,22153
22156,22032
22158,22032
22159,22032
22160,22032
22161,22150
22180,22180
22181,22181
22182,22182
22183,22032
22185,22185
22199,22079
22303,22303
22306,22306
22307,22307
22308,22308
22309,22309
22310,22310
22312,22312
22315,22315
20115,20115
20116,20115
20119,20119
20128,20115
20130,20130
20137,20137
20138,22728
20139,20139
20140,20115
20144,20144
20184,20184
20185,20184
20186,20186
20187,20187
20188,20186
20198,20198
22639,22639
22643,22643
22712,22712
22720,22720
22728,22728
22734,22734
22739,22728
22742,22742
24072,24072
24079,24079
24091,24091
24105,24105
24380,24380
22963,22963
22974,22974
23022,23022
23055,23055
23084,23084
24065,24065
24067,24067
24088,24088
24092,24092
24102,24102
24137,24137
24146,24151
24151,24151
24176,24176
24184,24184
22602,22602
22603,22603
22622,22624
22624,22624
22625,22625
22637,22637
22645,22645
22654,22654
22655,22655
22656,22656
24086,24086
24093,24093
24124,24124
24128,24128
24134,24134
24136,24136
24147,24147
24150,24150
24167,24167
23001,23072
23003,23061
23018,23072
23050,23050
23061,23061
23062,23062
23072,23072
23107,23072
23131,23072
23154,23061
23155,23061
23178,23061
23183,23061
23184,23072
23190,23061
23014,23063
23038,23038
23039,23039
23063,23063
23065,23065
23067,23065
23102,23102
23103,23103
23129,23129
23153,23153
23160,23160
24292,24292
24326,24326
24330,24330
24348,24348
24363,24363
24378,24378
22935,22935
22965,22973
22968,22968
22973,22973
23870,23867
23879,23879
24520,24520
24534,24534
24535,24592
24539,24539
24558,24558
24577,24577
24589,24589
24592,24592
24597,24597
24598,24598
23005,23005
23015,23015
23047,23047
23059,23059
23069,23069
23111,23111
23116,23116
23146,23146
23162,23116
23192,23192
23058,23223
23060,23060
23075,23075
